TCGA-38-4631-11A-01D-1756-05	TCGA-50-6591-11A-01D-1756-05	TCGA-50-5931-11A-01D-1756-05	TCGA-44-6145-11A-01D-1756-05	TCGA-50-5936-11A-01D-1626-05	TCGA-44-6148-11A-01D-1756-05	TCGA-50-6594-11A-01D-1756-05	TCGA-44-2668-11A-01D-1551-05	TCGA-44-2665-11A-01D-1551-05	TCGA-73-4676-11A-01D-1756-05	TCGA-50-5933-11A-01D-1756-05	TCGA-44-5643-11A-01D-1626-05	TCGA-44-5645-11A-01D-1626-05	TCGA-44-2656-11A-01D-1551-05	TCGA-73-4658-11A-01D-1756-05	TCGA-50-6592-11A-01D-1756-05	TCGA-44-6778-11A-01D-1856-05	TCGA-44-6144-11A-01D-1756-05	TCGA-50-6593-11A-01D-1756-05	TCGA-44-6146-11A-01D-1756-05	TCGA-44-6147-11A-01D-1756-05	TCGA-44-2662-11A-01D-1551-05	TCGA-44-2659-11A-01D-1551-05	TCGA-50-5939-11A-01D-1626-05	TCGA-05-5420-11A-01D-1626-05	TCGA-38-4632-11A-01D-1756-05	TCGA-50-5935-11A-01D-1756-05	TCGA-49-6745-11A-01D-1856-05	TCGA-50-5932-11A-01D-1756-05	TCGA-50-5930-11A-01D-1756-05	TCGA-44-2655-11A-01D-1551-05	TCGA-49-4488-11A-01D-1756-05
cg23257564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg07511201	0.92231464999056	0.935587098418887	0.9419314503163	0.952239837344003	0.923003239549469	0.940863504532009	0.928311240912316	0.955486009525078	0.945672958571226	0.927230174472302	0.949941939861303	0.932952992972816	0.937689176799149	0.956654996749347	0.950036894552161	0.953365465646622	0.944529966432825	0.920301710532684	0.936823799921307	0.96421153693787	0.949558131990357	0.946193399172922	0.951620935442674	0.938934660316748	0.938135393228067	0.946698635882683	0.947742319605891	0.903640290571502	0.931803305996272	0.932772719005721	0.960716326861455	0.921834324749045
cg23257561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg10032131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16335566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26989927	0.119040883856233	0.114415035826256	0.0630156148464241	0.152299723729984	0.0624323636888688	0.0535821810699091	0.0443349779360642	0.181369947687539	0.08194997348902	0.200601458697838	0.0466585676947315	0.0807295557866754	0.066469626954781	0.170832990892544	0.156735994893288	0.0404099531182511	0.0715128713061364	0.107541724348762	0.0833286063022672	0.0562968494562196	0.0783773298414285	0.215222571765905	0.200805566596713	0.0416405011934254	0.0487776249803302	0.0488174676176537	0.101963954828509	0.0781881655198445	0.105771596576309	0.0662689912729562	0.177026811294071	0.087179352241549
cg22069441	0.165030044511381	0.238191768504471	0.201393734871797	0.219521277127288	0.0188876433152747	0.0230732562334104	0.226117398060188	0.0219091916212331	0.286528059850419	0.0276612725025459	0.0286521821308646	0.0195729754970715	0.139738321777069	0.0223333064393235	0.180475834675094	0.172300288936045	0.0219499553143559	0.0238441664352589	0.26220361668572	0.0266439460456696	0.209710043944138	0.0221760446057652	0.258781061691445	0.0189484665765971	0.0209749708372441	0.028134846840937	0.243641935065429	0.0242843970964735	0.0258489483508902	0.0266864256803499	0.217554510612431	0.251402587627901
cg25588559	0.855394400928429	0.910118857098252	0.901242819613336	0.842692262718343	0.859464443968068	0.904366640457554	0.884468502926078	0.929052420409206	0.900173365254443	0.929731100993071	0.865636029899371	0.889401944472394	0.924937064573005	0.937966845081724	0.839133550545171	0.844109325716316	0.922516341268733	0.895640997720964	0.926398349178578	0.923176357060615	0.833643289702203	0.935487081940281	0.920757814593183	0.937850475034979	0.930070833505962	0.940698114709143	0.869231942263658	0.913929903812001	0.910383746629129	0.91817219812682	0.902541623396361	0.844019630465658
cg01708466	0.0842063893947898	0.0785343338439349	0.107057064750895	0.0672653446837198	0.0643229631761696	0.074763439868864	0.0687814038341289	0.0599923269192822	0.0641587198499431	0.0623876368030908	0.0758446325156685	0.0666460966717485	0.0603307386388606	0.0627982963808705	0.0729485457624164	0.078037120669574	0.0877329087630461	0.0957239995707495	0.0801369018993529	0.0957833378578307	0.0564126174278481	0.0509436297004015	0.053946159180339	0.0560295630633238	0.0816350829393649	0.0827480251756268	0.0862735438911169	0.0592461256041938	0.0751491989512244	0.0942759196148008	0.0692639058086002	0.084594850495525
cg25940517	0.544110385985683	0.558334756963961	0.575567059892998	0.48234252992958	0.475874444622004	0.487000268055721	0.478248311743601	0.348980180143977	0.546036036587468	0.529297025371965	0.59981003261743	0.429556272072722	0.56546570702057	0.550307155163912	0.505041112724842	0.585264348840339	0.482836097718979	0.536787683318191	0.492393880213322	0.495050426257278	0.473649160013459	0.518582139386395	0.478317887394343	0.546661003188156	0.516393319888282	0.452983726051636	0.643486285494031	0.550432597190692	0.548799507599024	0.428081426410997	0.613334952486144	0.477860821906825
cg14194634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24981564	0.0303161293446108	0.0263412346544031	0.0325322779278752	0.0389038868000571	0.0366477130511377	0.0220470534730381	0.02575016304079	0.0204547346494311	0.0268794005301897	0.0337937609060812	0.0352249354231772	0.0271254556526867	0.026508080671263	0.0241063411769487	0.0302748756950681	0.0280545477799937	0.0272163135180919	0.0397456624762918	0.0352542198177529	0.0348414139932348	0.0277250225174567	0.039144230706157	0.0226729705851282	0.0277712394166848	0.0224260785333978	0.032075070039202	0.0282672910390892	0.033482763026284	0.0281328747645045	0.0311585060636236	0.0236732685648277	0.0289649085433261
cg18500906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg19642306	0.939555884097295	0.885040240924522	0.871859668031591	0.882112980585688	0.858608623142153	0.92079720394392	0.900509384856446	0.905005612629585	0.916022974278769	0.861564366245097	0.865166661290653	0.884160861205133	0.840439495731423	0.863068586185696	0.867847148957655	0.865754424118102	0.889707176103515	0.88248030965236	0.864011805364463	0.918690488623003	0.914496038539211	0.887439710002985	0.911746700365938	0.898486341701279	0.875136030886106	0.917377346289481	0.916481184377539	0.88321264448192	0.856925594525061	0.94683790750244	0.854343676382049	0.916787552011482
cg11302293	0.1572336733043	0.188866554709958	0.229172821143711	0.197654818202022	0.124345612106085	0.187868413797065	0.191788300309902	0.210259883414573	0.153344137564269	0.188413533562538	0.173664352308021	0.226842432406782	0.216119519402119	0.197029656702787	0.177782582966874	0.277589882781171	0.169260375854502	0.227109517823627	0.264599002631424	0.185196787861099	0.250737771492314	0.185582623162602	0.151797215878561	0.183791087159619	0.138295115926427	0.227615310497773	0.177824338104543	0.180732042419478	0.200844601183856	0.220527449804792	0.212100945451918	0.187731355542744
cg20261431	0.582812225298484	0.618555080677806	0.710908352499695	0.754270978827474	0.551824952426307	0.749111987366179	0.568778062372182	0.758652836431668	0.474210437255655	0.668737376064925	0.632308715911885	0.624428846716211	0.668829094280281	0.659219322476606	0.676364432840178	0.376760190590577	0.700195019884517	0.70750094900663	0.701597810135694	0.591556982119674	0.59419107185372	0.61683285141677	0.682901425655574	0.59889091287973	0.624250786592536	0.67401449302981	0.56569693949773	0.604292958240754	0.683194703803185	0.64648963280414	0.612681303470126	0.624941928229701
cg18023251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15889548	0.501803556939204	0.496567818080662	0.563687574624461	0.49636991773872	0.489878051685825	0.427881749335211	0.563982165127518	0.532999128013129	0.539516429939265	0.468543144775674	0.442415111709229	0.550394961033777	0.563722657434861	0.505891900614253	0.57621945016474	0.466975897845749	0.576483235236524	0.527681076362676	0.531717801807793	0.506291192501255	0.577128344963825	0.58733705601365	0.463241121213158	0.567202769896105	0.575381492499387	0.504849959478055	0.606142835423889	0.466278011893028	0.462142074909765	0.534123529052187	0.547102937644842	0.536450397582097
cg25831075	0.1499294106422	0.106893856815964	0.139997711598791	0.143749021585407	0.0893852442416691	0.136776616926861	0.112645534150094	0.147838190518105	0.176026324731319	0.122884874228088	0.172171652126903	0.18923614543578	0.0973183116128139	0.267249165704656	0.103347847846035	0.190758842543929	0.0832171450114394	0.115408366859985	0.139409877677796	0.135734745767295	0.150302385901412	0.129674227262297	0.184416336886564	0.0964300736600093	0.129983046011655	0.0858711978865703	0.119093265323599	0.105525150061193	0.0922714039947223	0.0991660275432409	0.138285528086407	0.202210047292575
cg04411893	0.257157231309243	0.278430564068068	0.29456293853151	0.281137657716924	0.25287710726076	0.275887570249111	0.252994822412561	0.235542251820225	0.306194291666393	0.2766081468638	0.308003310287863	0.303807279803953	0.298734076379148	0.269110729376803	0.240774320121023	0.207295478042115	0.303103937622254	0.325081305627408	0.369620080330433	0.336491568751535	0.264041536025608	0.261544098151605	0.308761915068032	0.268387830581957	0.276417106937716	0.289086102530399	0.290745771284309	0.288590600803641	0.279075164986255	0.287300422436011	0.27921257903882	0.306365757233085
cg25934064	0.442097137375186	0.493692866690432	0.571886676998693	0.570463130053239	0.499159754452009	0.400569347344642	0.536962987445754	0.503914406255443	0.474296956047308	0.499008901079794	0.47653540885629	0.484748670453559	0.471182094230638	0.600626860990186	0.562754705571176	0.534755751987473	0.531061184425103	0.540643787365643	0.635230938377275	0.505339956398804	0.492490331276058	0.487560825982652	0.499471862425716	0.547245911147987	0.545108120763117	0.501477999774556	0.576516536682172	0.477584068742137	0.53367819696417	0.561277819842905	0.503738867601276	0.52331601696128
cg03693762	0.0118263844679121	0.0164620043835847	0.0108173200899948	0.0123659988292172	0.0105004238781366	0.0122551140350467	0.0107143522478414	0.00807876387032818	0.00918819009473251	0.0162473748093114	0.0133671502005202	0.0111464222810546	0.0105508163157772	0.00797891655882663	0.0155635427364093	0.0111061720036643	0.0126179040542944	0.0126368686294067	0.0121347476051255	0.0132743998719359	0.0135335180147747	0.00819146302406908	0.00887057048761721	0.00921089214516028	0.00918744195443522	0.0140607644823816	0.0112697871227396	0.0129318652017258	0.0161805327857659	0.0132764212883591	0.0097388430572798	0.0135516195238061
cg14448116	0.60229648923469	0.576920677164121	0.562964152280528	0.628234972636301	0.580300859984287	0.588102461467804	0.574510771830727	0.699604445509774	0.656637569661061	0.578324040699126	0.638480783159876	0.677421925574326	0.617958577259851	0.692806559708722	0.615383571011777	0.508487896353831	0.634165595523277	0.655893541301674	0.592769919604757	0.648756926961857	0.596769370019973	0.613076482166408	0.715641052865522	0.586432631218768	0.59616050351719	0.644699449412231	0.601127843852536	0.612099300272273	0.554781454899103	0.70215463608143	0.662586818724971	0.645313721022475
cg02775489	0.90683995481436	0.917613111926267	0.882303057188955	0.916603396655061	0.91034168163632	0.920714778415306	0.933176514812632	0.923201472165082	0.90814961078533	0.90302338585265	0.939620835288929	0.943961083170556	0.930664033344085	0.910702621193933	0.921018279470398	0.908383209811654	0.91427576346136	0.934149475308937	0.936267786651388	0.94790303731576	0.934402781089082	0.919135724043428	0.933749916230054	0.928023712730099	0.933670760287486	0.931127761140207	0.894906557325004	0.908448417860074	0.934165001824747	0.934889674412528	0.921955233234472	0.94416421596905
cg06069206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15981475	0.0636988365714497	0.0646345621930881	0.0717613114967245	0.0572752281597084	0.0499380470051173	0.0521654458633324	0.0572606296787553	0.033377599303653	0.0261580865005415	0.0614878788628043	0.0371570964739292	0.0464683385647343	0.0737288762207174	0.0328263734177657	0.108313497108569	0.112958912996317	0.077703047303553	0.100587119261277	0.0853823152019762	0.0585412195154147	0.0389365162347831	0.0312115758996756	0.0340817589590584	0.0387657914086019	0.0474750897724737	0.0687618100168349	0.0729239552545359	0.0785513589607147	0.0558342947325343	0.0359665589326788	0.0404031378936046	0.0486970317082719
cg16105510	0.901610251608066	0.870954199784346	0.922631430101787	0.913501197625537	0.91402917339474	0.947359818428733	0.909301736079483	0.863184931362372	0.921898364752299	0.856243410356815	0.874789771114513	0.909481154419984	0.925704097076619	0.891380032798761	0.879991848544786	0.930537663542791	0.874483243853187	0.890042767865172	0.944401700999354	0.942116995336084	0.948257266457069	0.903674160109633	0.891871195157137	0.928874806446742	0.91396237717431	0.936363454501769	0.903526274142518	0.858877828798212	0.893087816407284	0.902213794182884	0.886959631901579	0.85799601833787
cg09211265	0.714862578751923	0.680486212592204	0.726641561483569	0.694830273852864	0.707132427099319	0.694153398875964	0.675347272892254	0.701868934103149	0.686701865015454	0.662690166012194	0.694474845136189	0.735636773477432	0.728427343955861	0.697527486963802	0.65364958730302	0.68688568009036	0.731280179531439	0.697837375499818	0.723388148434941	0.692712589110066	0.682578784157227	0.699411525824277	0.689180652444717	0.662530165753144	0.658539960729352	0.707676517728474	0.730355769023665	0.704567272757364	0.667680188333246	0.747671809364739	0.679684756426133	0.681121370756889
cg27592410	0.0304823105197694	0.0294125119592644	0.0361562026797665	0.0314295979047989	0.0352457728555434	0.0301136283427285	0.0288442375644751	0.0361994030307013	0.0265714446326166	0.0300730969733713	0.0371608188035899	0.0385296276750011	0.0337866574973787	0.029149343960893	0.0358200203816248	0.0412896829386938	0.0323230649063262	0.0271641832886827	0.0303827602931141	0.0364472157964246	0.0278269213323652	0.0292972076541201	0.0299946222031302	0.0294591222903848	0.0330524663119175	0.0261964619043606	0.0256078916509857	0.0262980151883915	0.0330472066402417	0.0325411119218935	0.0277017141526895	0.0330188115885456
cg17036024	0.0139310391452911	0.0166119897515762	0.0145438896978226	0.0132202475314278	0.0119619516355793	0.0138956460227403	0.0135159014826288	0.0162840665080852	0.0132238556520855	0.0195822484147259	0.0157413666906243	0.0138688789477851	0.0141514679233342	0.0109535647442548	0.0146098431429578	0.0184968825960435	0.019082037827162	0.0137815811404313	0.0154792273379837	0.0140021847510903	0.0148893160301466	0.0171958092041472	0.0143555100634236	0.0105921615507368	0.0111264809785702	0.0128203918401472	0.0149426395700779	0.0161409580157819	0.0159218919768078	0.0151627679007991	0.0127759366554408	0.0151376332597966
cg03588007	0.833976261693951	0.912471784564674	0.886849614362155	0.924765379268662	0.926540498592508	0.895071112699202	0.89859816915761	0.828674804911337	0.860383345849765	0.900084102401117	0.914910714066601	0.914810165870154	0.836109557299064	0.87871499072218	0.91528534366904	0.873024018214737	0.920194105435087	0.912466079299876	0.917069073852134	0.901318195404923	0.898269114949349	0.834199943129194	0.883453196545376	0.904250650257814	0.8942638984236	0.907422216483735	0.934439075790571	0.92466863432386	0.90011439141958	0.911201803381645	0.841990195883046	0.913076053097696
cg26149184	0.920941392492025	0.897021540625978	0.898624855585268	0.931206661623495	0.905132351970883	0.903558002243159	0.926694816669214	0.929038625433494	0.933057356313315	0.916677285451353	0.887277161276145	0.879357331033399	0.951818036203597	0.912849566438442	0.923083955773833	0.830309686018554	0.927989487369278	0.932407407957463	0.886442701619697	0.950765521019519	0.904414817041418	0.930421054629965	0.886246846002571	0.954291188190319	0.90574989224524	0.946762723779686	0.926431914865889	0.927479281042756	0.768439946959208	0.932491490461062	0.911700337988264	0.919178727257869
cg03764518	0.166447397596096	0.142102830788542	0.157781614182932	0.153305799529513	0.12167938738245	0.122607366967588	0.17426983522356	0.0753799317904509	0.0992279563437067	0.114707410361557	0.112914792419771	0.138006576937158	0.110265176604738	0.105177042709928	0.190681232360051	0.12419173415184	0.1751676140416	0.143058534565652	0.166240836599075	0.173331955320977	0.117105474724288	0.115765224440887	0.106820379461639	0.139014261937619	0.154161076212468	0.159738680865234	0.196962233516155	0.169417630036376	0.169618123918274	0.152844696434578	0.0803233896997959	0.17496054811181
cg24600498	0.0260908843974433	0.0239669210304558	0.019132348798628	0.0196289437410544	0.0190649056867802	0.0197467027655703	0.0161996037127969	0.0200591318027702	0.0243940478228562	0.0326512080092582	0.0254499284088754	0.0167493902977634	0.0278759234670442	0.0154908420131806	0.0214941196245575	0.0287697606596962	0.0236595967211157	0.020676115026508	0.0205719381441062	0.0270332352481826	0.0226047110771503	0.020956752247163	0.0198813088613428	0.0184300071799571	0.0219699952452667	0.0209085362869798	0.0186862701712506	0.0266493400755612	0.0241124176017391	0.0216164333726468	0.0194186561996182	0.0261406154180795
cg09226198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15993841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg22875013	0.0463449466991869	0.0605270871693822	0.0493889060816137	0.0505965948932254	0.0441993183195999	0.0563178937825353	0.0662134511061667	0.0425046035094264	0.0330369960463154	0.0560141456948409	0.0717822229830614	0.036689757723504	0.0580678503353641	0.0760389499752717	0.0641836692805577	0.0866995478687315	0.0600052189633736	0.0564667778894994	0.0771658810464645	0.0465575130113739	0.0535290264048913	0.0713772694891126	0.0548140340213203	0.0379852326753563	0.0523205173114294	0.0740329383814503	0.0773576524026964	0.0569789724574288	0.0719663391377481	0.0581922708165072	0.0773092282249964	0.0736321537325973
cg14649095	0.729271618692631	0.732500610272729	0.788489730970009	0.794893806836391	0.730692873467726	0.709087803057181	0.756428648831889	0.722739924508088	0.743292531648876	0.795556640051694	0.774767103649433	0.752607020328524	0.736800934791502	0.75676870931826	0.79541858247779	0.736797862066296	0.801795918012133	0.747136411320295	0.711403720180017	0.670202438743934	0.757639881599504	0.747526156204585	0.812990050764408	0.722663055126366	0.737415167345795	0.840194009734723	0.77201230920065	0.754057718509938	0.666758084702086	0.845272769484929	0.716898535910266	0.726472190664691
cg26131286	0.194987848990071	0.14978274038481	0.223847920245283	0.220340293740251	0.0725508364718269	0.257181788299428	0.301168015133993	0.0676712957915288	0.13395991503888	0.185205102117045	0.262191390123802	0.0804939863608634	0.26450103923727	0.156750223991093	0.238906828908635	0.136958684904823	0.310360801429143	0.0824725651230738	0.174713510443315	0.0881621267911684	0.166207355237689	0.0432514274693414	0.137164927289738	0.118690421397246	0.132779823464129	0.0860935182530066	0.201763131468771	0.241173217465049	0.224255363349609	0.16765898988107	0.136440977359935	0.303255572809912
cg01573938	0.0185400276703265	0.0199274822311723	0.0173137934308283	0.015647347408616	0.0133704529516357	0.0199797232925534	0.0150724679022465	0.012717457303926	0.0139009666754633	0.0189712677363589	0.0196410271293477	0.0188338546271303	0.0149987879130168	0.0150520763327777	0.0150343098382279	0.0317854448571921	0.0257672935266746	0.0195628825359597	0.017822322608948	0.0164631166444198	0.0162700050949675	0.013611481506887	0.0136574607364023	0.014115704853255	0.015158913034135	0.0176624769130313	0.0173016694012743	0.0274374105688549	0.0134199344964263	0.0188176977022254	0.011992904362593	0.0210378534106051
cg23806621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg26545580	0.632541192959705	0.638692367163066	0.666129206281058	0.705682444899372	0.691664875921264	0.66686300855149	0.637526970998651	0.826642854300465	0.747419863850808	0.664145801716716	0.695386818043145	0.684111329112783	0.712039254398986	0.77721054639711	0.648683602001583	0.627179251184732	0.727433704531452	0.783176157503605	0.758638027860349	0.699672323691225	0.666280402724151	0.783602537651751	0.772541310754242	0.628549684397784	0.666548261933117	0.73555292974013	0.64546371923152	0.694725962270995	0.682554251647222	0.728797161891556	0.699159118270764	0.619990604003087
cg25468277	0.121463385058248	0.102359580247901	0.0936488419859638	0.118224344693543	0.0775802415833806	0.0843578469444374	0.0823060391992408	0.0464328380641869	0.0582182941535139	0.090898977504424	0.128787820722272	0.0721315897230813	0.0820006617835291	0.0744589761888151	0.0928879164791154	0.0654662226260948	0.0945382937559196	0.0931389647083054	0.600154648048411	0.108251005808403	0.0776506982647509	0.0478691374484993	0.0613322854110111	0.0626667215585101	0.0749661473395746	0.0977871538321844	0.0881854945717869	0.0901190269175778	0.0944505617753919	0.102390375490694	0.0607980752523396	0.10029672913063
cg14945937	0.448067725162654	0.545776653947839	0.522676350770505	0.430969470439027	0.392327317561292	0.389208407620212	0.444582221273027	0.319061440299268	0.432710838222289	0.399845234027945	0.294306815525674	0.411601389047593	0.48704634871297	0.36554432701865	0.444872840589434	0.396316152152736	0.469610546406756	0.453885937322959	0.478134254272643	0.410990161383039	0.442689756904651	0.440981815748145	0.353538745525767	0.471461967173343	0.370936167839107	0.431079467284679	0.544575990686162	0.437950949555068	0.45968640714895	0.41663059551906	0.495821465740164	0.435269098088637
cg15015980	0.936033556124099	0.855951411463403	0.908112078883889	0.874362159019623	0.874059097947296	0.870811157396802	0.875059567903651	0.950516468832466	0.930778020736496	0.887262072765964	0.786258107909321	0.915760319288089	0.89277959960077	0.926813736246328	0.841775823951974	0.687722100476191	0.906217430064655	0.892496249857246	0.870265004418689	0.873318616224173	0.891511491354636	0.946830749059548	0.947240818576833	0.907822546399278	0.904132803883991	0.896828821988405	0.889000894778518	0.892488088236178	0.868720846127011	0.895685342992488	0.938197110775485	0.897462768097003
cg25201372	0.693169171623645	0.646604137194819	0.687395258608488	0.651169575344216	0.657545048028766	0.768355390827108	0.706767319185221	0.78192389844588	0.718735395744919	0.578404086858215	0.5192407694277	0.638263862897786	0.513917423101934	0.80422656422775	0.729446898036744	0.651438993609505	0.692100723868756	0.417335999199021	0.750921195366181	0.680453432694061	0.689477554945835	0.670185690951052	0.773462681789254	0.574670357660587	0.775916590625702	0.753839281258521	0.679848429757199	0.711409331947643	0.66572419927269	0.790520484375125	0.677462639912375	0.71901170252461
cg14848284	0.011463765150843	0.0169639761807134	0.0103039596956048	0.0136947604742611	0.0127268338008129	0.0157431735403683	0.011729858931707	0.0107096071934499	0.0109943911727213	0.0166420186172595	0.0388029759392488	0.0108339154630216	0.0102340545197442	0.00997590041914336	0.0184765756177269	0.0123706475547555	0.0143388292787199	0.0125855224795598	0.0119966322774316	0.0114148020326371	0.0122768954477231	0.0379906783720502	0.0110082340194267	0.0105645621510164	0.00946846921925264	0.0125289466537836	0.0132179368116246	0.0149012784759835	0.0173944488962096	0.0130639615144713	0.0100584007696594	0.0169000829120073
cg23206017	0.571881298175232	0.502045347603835	0.544566703016244	0.49966723122958	0.561292682655139	0.455640256602661	0.577563321617181	0.630942111595053	0.409031027623192	0.653268701065028	0.385761208642905	0.529207812487067	0.491078307923721	0.616504574954516	0.620348538205444	0.500914905193876	0.603399399202492	0.602296587181161	0.560127917395716	0.513539352624699	0.537231457433732	0.516709611242009	0.369821352566179	0.553671494982627	0.560405344993098	0.616604301113626	0.506549446646149	0.489471210481114	0.515228952385957	0.658610604081538	0.474642021475199	0.551861485520325
cg22939193	0.0245587236714208	0.02986762470993	0.0320242302505771	0.0286353811009144	0.0310908782540955	0.0291467757941604	0.0280864937239022	0.0264548890652644	0.0275829546477995	0.0493662511411556	0.0541140406322554	0.0223275442381057	0.0249234344480306	0.0227556860455692	0.0826382833096768	0.0204958150238779	0.0370469489512012	0.0286527110004467	0.0408033666812648	0.0229375222445096	0.0254488902079303	0.0271669818625549	0.0218245603079768	0.0371476487866903	0.0323509774376233	0.0245627103343274	0.0391831695464981	0.0407680546675222	0.0539299779843181	0.0219169926785458	0.0213674485272665	0.0458618347443065
cg25403416	0.970886751566438	0.96373943364043	0.970909584003863	0.972439095973476	0.963441351338098	0.963185981102126	0.971030289615907	0.968405200701575	0.957581817232763	0.96716849179997	0.965005653367516	0.968855808273256	0.935857048308831	0.968858174119708	0.964380858899375	0.953555595776802	0.972552192770631	0.966296393575714	0.981809839454537	0.972025898725146	0.976433928897668	0.963037502030771	0.948735632886917	0.971028259441262	0.954757567235324	0.974320100329955	0.972019813215186	0.965752194098893	0.969050841961682	0.970731217892675	0.963322139990831	0.963714256598511
cg05491326	0.884411076036275	0.91849726139797	0.894366192309067	0.9197377076948	0.940503549631287	0.893249176123853	0.905898035735942	0.925519721390084	0.913260924514735	0.893169501535523	0.805473377173978	0.938338354775601	0.933549022425631	0.890741130421348	0.926793851778772	0.858359744154003	0.917797207122314	0.921199296380178	0.918491067260134	0.905444456516382	0.913791117219511	0.944926683025643	0.900312067946763	0.946300056695637	0.905038119178035	0.908861830071652	0.926746272627156	0.920569937174332	0.913897389306044	0.928332374467842	0.910962093254478	0.893319307027477
cg05005921	0.0136621582760213	0.0166475462830417	0.0140235909940307	0.0146656753188252	0.0157731468887576	0.0136392497854464	0.0141777038010159	0.0103606188304021	0.0126906269366835	0.0162737617687	0.0181384984093773	0.0148350384434535	0.0125576436256777	0.00958173117545356	0.0169694494846403	0.0137863205144985	0.0127090555485457	0.0137248229614879	0.0129181327406485	0.0165347193067488	0.0140522355568762	0.0129493643156287	0.0103299050351924	0.0116701972245001	0.0120073853887256	0.0135608288439711	0.0144720955043372	0.0146432672503982	0.0151333760213618	0.0156671496587787	0.0103958921748686	0.013403745712188
cg01557989	0.0385314877284085	0.0418267587111481	0.0246781618514021	0.0294852876910322	0.0255114804068617	0.0376816803113788	0.0545962886206711	0.0192945885089467	0.0178006596674082	0.0297627192948781	0.0602716033095392	0.02911999941526	0.0341557055710441	0.0209727395125092	0.058853480819267	0.0711979558188841	0.0489919336929332	0.0365347963338849	0.0582262232994636	0.0548612006078297	0.0360528531307769	0.024611664776996	0.0220468808159512	0.0222291490940219	0.042116140056912	0.038873582652937	0.0435675263337879	0.0564635824852814	0.0502260857104824	0.0341969669866601	0.0215531473133105	0.0554849806798317
cg15381304	0.157713067874098	0.147956780036978	0.170307264055087	0.173756508262735	0.12565886584639	0.125565530886819	0.195067671093024	0.109221955066547	0.135479608368836	0.111705365526048	0.142702984648348	0.131099838271593	0.137567672614179	0.100779422955633	0.267844871264103	0.111185604887578	0.143411996412743	0.169555931212607	0.270074222763809	0.210016763428769	0.148744959464417	0.107868478564513	0.12636560746705	0.190195271329526	0.194989240397749	0.195661916040495	0.253083272460073	0.225697429557283	0.169448701845448	0.136776084950872	0.144104805399061	0.234978710701768
cg23617327	0.0349712648291481	0.0508575802732938	0.040205701661923	0.0362640420870239	0.0304717785694911	0.0416898218282172	0.0455021707325129	0.0288950474413058	0.0277933196362119	0.0391221735046296	0.0582986535658904	0.0322061668166286	0.0303582153522692	0.0322532170635422	0.051024321253626	0.0305583171352112	0.0335811520028717	0.0499646127723339	0.0530164371070822	0.0341726473660466	0.0386195057094571	0.0244569371398335	0.0266163754998209	0.0260429122760249	0.0264308949737759	0.0434314679457164	0.0422863936324556	0.0498537142331175	0.0442553514011513	0.0365710343110497	0.0266793629853927	0.0499985786030926
cg03791799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
